language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.04  T=9.92 s (115.8 files/s 117475.8 lines/s)"
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\ko\System.Reflection.Emit.ILGeneration.xml,0,0,528
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\zh-hant\System.Reflection.Emit.ILGeneration.xml,0,0,519
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\fr\System.Reflection.Emit.ILGeneration.xml,0,0,517
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\zh-hans\System.Reflection.Emit.ILGeneration.xml,0,0,513
XML,..\..\dev\winforms\pie\packages\System.ComponentModel.Composition.7.0.0\lib\netstandard2.0\System.ComponentModel.Composition.xml,0,0,512
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\es\System.Reflection.Emit.ILGeneration.xml,0,0,512
XML,..\..\dev\winforms\pie\packages\System.IO.Packaging.7.0.0\lib\net462\System.IO.Packaging.xml,0,0,506
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\it\System.Reflection.Emit.ILGeneration.xml,0,0,504
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\System.Reflection.Emit.ILGeneration.xml,0,0,503
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\de\System.Reflection.Emit.ILGeneration.xml,0,0,503
C#,..\..\dev\winforms\pie\packages\CefSharp.WinForms.116.0.150\src\CefSharp.WinForms\ChromiumWebBrowser.cs,104,336,494
C# Designer,..\..\dev\winforms\pie\Forms\Theme\DesignerForm.Designer.cs,6,128,486
XML,..\..\dev\winforms\pie\packages\System.Management.7.0.0\lib\netstandard2.0\System.Management.xml,3,0,485
XML,..\..\dev\winforms\pie\packages\System.Diagnostics.PerformanceCounter.7.0.0\lib\netstandard2.0\System.Diagnostics.PerformanceCounter.xml,3,0,476
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.ILGeneration.4.7.0\ref\netstandard1.0\ru\System.Reflection.Emit.ILGeneration.xml,0,0,475
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.7.0.0\lib\net7.0\System.DirectoryServices.xml,0,0,467
XML,..\..\dev\winforms\pie\packages\System.Data.OleDb.7.0.0\lib\net7.0\System.Data.OleDb.xml,0,0,465
C# Designer,..\..\dev\winforms\pie\Properties\Resources.Designer.cs,78,233,452
XML,..\..\dev\winforms\pie\packages\System.Data.Odbc.7.0.0\runtimes\win\lib\net6.0\System.Data.Odbc.xml,2,0,443
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Cef.h,108,373,428
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.Protocols.7.0.0\runtimes\osx\lib\net6.0\System.DirectoryServices.Protocols.xml,0,0,423
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Xml.7.0.0\lib\net462\System.Security.Cryptography.Xml.xml,3,0,418
XML,..\..\dev\winforms\pie\packages\Microsoft.Bcl.AsyncInterfaces.9.0.0\lib\netstandard2.0\Microsoft.Bcl.AsyncInterfaces.xml,0,0,417
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\zh-hans\System.IO.FileSystem.AccessControl.xml,0,0,408
C# Designer,..\..\dev\winforms\pie\Forms\Other\CheatsheetForm.Designer.cs,6,107,407
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\runtimes\aot\lib\netcore50\System.Reflection.Emit.Lightweight.xml,0,0,405
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.Protocols.7.0.0\runtimes\win\lib\net6.0\System.DirectoryServices.Protocols.xml,0,0,399
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\zh-hant\System.IO.FileSystem.AccessControl.xml,0,0,396
XML,..\..\dev\winforms\pie\packages\System.Drawing.Common.7.0.0\lib\net6.0\System.Drawing.Common.xml,0,0,391
XML,..\..\dev\winforms\pie\packages\System.IO.Pipelines.9.0.0\lib\netstandard2.0\System.IO.Pipelines.xml,0,0,391
XML,..\..\dev\winforms\pie\packages\System.IO.Ports.7.0.0\runtimes\win\lib\net6.0\System.IO.Ports.xml,7,0,390
XML,..\..\dev\winforms\pie\packages\System.Data.Odbc.7.0.0\lib\net6.0\System.Data.Odbc.xml,0,0,388
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.Protocols.7.0.0\lib\net6.0\System.DirectoryServices.Protocols.xml,0,0,388
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\ja\System.IO.FileSystem.AccessControl.xml,0,0,381
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\ko\System.IO.FileSystem.AccessControl.xml,0,0,381
XML,..\..\dev\winforms\pie\packages\System.IO.Ports.7.0.0\lib\netstandard2.0\System.IO.Ports.xml,3,0,380
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.AccountManagement.7.0.0\lib\net6.0\System.DirectoryServices.AccountManagement.xml,0,0,379
XML,..\..\dev\winforms\pie\packages\System.IO.Ports.7.0.0\runtimes\unix\lib\net6.0\System.IO.Ports.xml,0,0,379
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\System.IO.FileSystem.AccessControl.xml,0,0,376
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\de\System.IO.FileSystem.AccessControl.xml,0,0,376
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\es\System.IO.FileSystem.AccessControl.xml,0,0,376
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\fr\System.IO.FileSystem.AccessControl.xml,0,0,376
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\it\System.IO.FileSystem.AccessControl.xml,0,0,376
XML,..\..\dev\winforms\pie\packages\System.IO.FileSystem.AccessControl.5.0.0\ref\netstandard1.3\ru\System.IO.FileSystem.AccessControl.xml,0,0,376
XML,..\..\dev\winforms\pie\packages\System.Data.Odbc.7.0.0\runtimes\win\lib\net7.0\System.Data.Odbc.xml,2,0,372
XML,..\..\dev\winforms\pie\packages\System.Memory.4.5.5\lib\netstandard2.0\System.Memory.xml,2,0,353
XML,..\..\dev\winforms\pie\packages\System.ServiceProcess.ServiceController.7.0.0\lib\netstandard2.0\System.ServiceProcess.ServiceController.xml,3,0,353
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.Protocols.7.0.0\runtimes\osx\lib\net7.0\System.DirectoryServices.Protocols.xml,0,0,352
XML,..\..\dev\winforms\pie\packages\System.CodeDom.7.0.0\lib\netstandard2.0\System.CodeDom.xml,3,0,345
XML,..\..\dev\winforms\pie\packages\ConsoleControl.1.3.0\lib\net40-client\ConsoleControl.xml,0,0,331
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.Protocols.7.0.0\runtimes\win\lib\net7.0\System.DirectoryServices.Protocols.xml,0,0,328
XML,..\..\dev\winforms\pie\packages\System.Drawing.Common.7.0.0\lib\net7.0\System.Drawing.Common.xml,0,0,320
XML,..\..\dev\winforms\pie\packages\System.IO.Ports.7.0.0\runtimes\win\lib\net7.0\System.IO.Ports.xml,7,0,319
XML,..\..\dev\winforms\pie\packages\System.Data.Odbc.7.0.0\lib\net7.0\System.Data.Odbc.xml,0,0,317
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.Protocols.7.0.0\lib\net7.0\System.DirectoryServices.Protocols.xml,0,0,317
XML,..\..\dev\winforms\pie\packages\System.Management.7.0.0\lib\net6.0\System.Management.xml,0,0,316
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefMenuModelWrapper.h,122,3,315
XML,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\buildTransitive\CefSharp.Common.targets,26,104,314
XML,..\..\dev\winforms\pie\packages\System.CodeDom.7.0.0\lib\net462\System.CodeDom.xml,3,0,314
XML,..\..\dev\winforms\pie\packages\System.Runtime.Caching.7.0.0\lib\netstandard2.0\System.Runtime.Caching.xml,3,0,314
XML,..\..\dev\winforms\pie\packages\System.Threading.AccessControl.7.0.0\runtimes\win\lib\net6.0\System.Threading.AccessControl.xml,0,0,314
XML,..\..\dev\winforms\pie\packages\System.Threading.AccessControl.7.0.0\lib\netstandard2.0\System.Threading.AccessControl.xml,3,0,311
XML,..\..\dev\winforms\pie\packages\System.DirectoryServices.AccountManagement.7.0.0\lib\net7.0\System.DirectoryServices.AccountManagement.xml,0,0,308
XML,..\..\dev\winforms\pie\packages\System.IO.Ports.7.0.0\runtimes\unix\lib\net7.0\System.IO.Ports.xml,0,0,308
XML,..\..\dev\winforms\pie\packages\System.Diagnostics.PerformanceCounter.7.0.0\lib\net6.0\System.Diagnostics.PerformanceCounter.xml,0,0,307
C#,..\..\dev\winforms\pie\Services\ConfigurationService.cs,74,26,306
XML,..\..\dev\winforms\pie\packages\System.Reflection.Context.7.0.0\lib\netstandard2.0\System.Reflection.Context.xml,0,0,300
Text,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\THIRD-PARTY-NOTICES.TXT,83,0,292
XML,..\..\dev\winforms\pie\packages\System.Runtime.CompilerServices.Unsafe.6.0.0\lib\netstandard2.0\System.Runtime.CompilerServices.Unsafe.xml,2,0,289
Text,..\..\dev\winforms\pie\obj\Debug\pie.csproj.FileListAbsolute.txt,0,0,283
Text,..\..\dev\winforms\pie\obj\Release\pie.csproj.FileListAbsolute.txt,0,0,278
XML,..\..\dev\winforms\pie\packages\System.IO.Pipes.AccessControl.5.0.0\runtimes\win\lib\net5.0\System.IO.Pipes.AccessControl.xml,14,0,278
XML,..\..\dev\winforms\pie\Properties\Resources.resx,11,48,272
XML,..\..\dev\winforms\pie\packages\ConsoleControlAPI.1.3.0\lib\net40\ConsoleControlAPI.xml,0,0,272
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\DevTools\DevToolsClient.cs,54,95,264
XML,..\..\dev\winforms\pie\packages\Microsoft.Win32.SystemEvents.7.0.0\lib\netstandard2.0\Microsoft.Win32.SystemEvents.xml,3,0,263
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.ProtectedData.7.0.0\lib\netstandard2.0\System.Security.Cryptography.ProtectedData.xml,3,0,254
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefResourceRequestHandlerAdapter.h,61,42,252
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\TypeConversion.h,55,11,252
XML,..\..\dev\winforms\pie\packages\Microsoft.Win32.Registry.AccessControl.7.0.0\lib\netstandard2.0\Microsoft.Win32.Registry.AccessControl.xml,3,0,251
XML,..\..\dev\winforms\pie\packages\System.ServiceModel.Syndication.7.0.0\lib\netstandard2.0\System.ServiceModel.Syndication.xml,3,0,250
XML,..\..\dev\winforms\pie\packages\Microsoft.Win32.Registry.AccessControl.7.0.0\lib\net462\Microsoft.Win32.Registry.AccessControl.xml,3,0,248
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Pkcs.7.0.0\lib\net462\System.Security.Cryptography.Pkcs.xml,3,0,248
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.ProtectedData.7.0.0\lib\net462\System.Security.Cryptography.ProtectedData.xml,3,0,248
XML,..\..\dev\winforms\pie\packages\System.ServiceProcess.ServiceController.7.0.0\lib\net462\System.ServiceProcess.ServiceController.xml,3,0,248
C#,..\..\dev\winforms\pie\Services\ScintillaLexerService.cs,28,33,247
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\Internals\Partial\ChromiumWebBrowser.Partial.cs,63,233,245
XML,..\..\dev\winforms\pie\packages\K4os.Hash.xxHash.1.0.8\lib\netstandard2.1\K4os.Hash.xxHash.xml,0,0,245
XML,..\..\dev\winforms\pie\packages\System.Management.7.0.0\lib\net7.0\System.Management.xml,0,0,245
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\Enums\CefErrorCode.cs,268,1000,244
XML,..\..\dev\winforms\pie\packages\System.Threading.AccessControl.7.0.0\runtimes\win\lib\net7.0\System.Threading.AccessControl.xml,0,0,243
XML,..\..\dev\winforms\pie\packages\System.Threading.Channels.7.0.0\lib\netstandard2.1\System.Threading.Channels.xml,0,0,243
Text,..\..\dev\winforms\pie\packages\System.ValueTuple.4.5.0\THIRD-PARTY-NOTICES.TXT,68,0,241
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefFrameWrapper.cpp,78,114,237
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\Cef.cs,54,384,237
XML,..\..\dev\winforms\pie\packages\System.Diagnostics.PerformanceCounter.7.0.0\lib\net7.0\System.Diagnostics.PerformanceCounter.xml,0,0,236
XML,..\..\dev\winforms\pie\packages\System.Reflection.Context.7.0.0\lib\netstandard2.1\System.Reflection.Context.xml,0,0,236
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\ja\System.Security.Cryptography.Encoding.xml,0,0,236
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.BrowserSubprocess.Core\BindObjectAsyncHandler.h,58,35,235
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\ko\System.Security.Cryptography.Encoding.xml,0,0,235
XML,..\..\dev\winforms\pie\packages\System.IO.Pipes.AccessControl.5.0.0\ref\netstandard2.0\System.IO.Pipes.AccessControl.xml,1,0,234
C# Designer,..\..\dev\winforms\pie\Forms\Databases\AddDatabaseForm.Designer.cs,6,77,231
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.BrowserSubprocess.Core\TypeUtils.cpp,35,6,219
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\CefSettingsBase.cs,39,200,219
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\zh-hans\System.Security.Cryptography.Encoding.xml,0,0,214
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\WindowInfo.h,35,3,212
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\zh-hant\System.Security.Cryptography.Encoding.xml,0,0,212
XML,..\..\dev\winforms\pie\packages\System.IO.Ports.7.0.0\lib\net6.0\System.IO.Ports.xml,0,0,211
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\System.Security.Cryptography.Encoding.xml,0,0,204
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\de\System.Security.Cryptography.Encoding.xml,0,0,204
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\fr\System.Security.Cryptography.Encoding.xml,0,0,204
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\it\System.Security.Cryptography.Encoding.xml,0,0,204
XML,..\..\dev\winforms\pie\packages\System.Diagnostics.EventLog.7.0.0\lib\net6.0\System.Diagnostics.EventLog.xml,0,0,202
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\es\System.Security.Cryptography.Encoding.xml,0,0,202
XML,..\..\dev\winforms\pie\packages\System.Security.Cryptography.Encoding.4.3.0\ref\netstandard1.3\ru\System.Security.Cryptography.Encoding.xml,0,0,197
Markdown,..\..\dev\winforms\pie\packages\System.Text.Json.9.0.0\PACKAGE.md,55,6,196
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\zh-hant\System.Reflection.Emit.Lightweight.xml,0,0,192
C#,..\..\dev\winforms\pie\Services\ThemeService.cs,42,37,191
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\DevTools\DevToolsDomainEntityBase.cs,54,11,191
XML,..\..\dev\winforms\pie\packages\System.ServiceModel.Syndication.7.0.0\lib\net6.0\System.ServiceModel.Syndication.xml,0,0,190
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\BrowserSettings.h,39,139,188
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\Serialization\V8Serialization.cpp,19,12,188
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\zh-hans\System.Reflection.Emit.Lightweight.xml,0,0,188
C#,..\..\dev\winforms\pie\Forms\Databases\AddDatabaseForm.cs,33,23,185
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\ja\System.Reflection.Emit.Lightweight.xml,0,0,185
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\ko\System.Reflection.Emit.Lightweight.xml,0,0,185
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\fr\System.Reflection.Emit.Lightweight.xml,0,0,184
XML,..\..\dev\winforms\pie\packages\System.ServiceProcess.ServiceController.7.0.0\lib\net6.0\System.ServiceProcess.ServiceController.xml,0,0,184
C# Designer,..\..\dev\winforms\pie\Forms\CodeTemplates\CodeTemplatesForm.Designer.cs,6,62,183
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\DragData.h,31,15,183
C#,..\..\dev\winforms\pie\packages\CefSharp.WinForms.116.0.150\src\CefSharp.WinForms\Internals\ParentFormMessageInterceptor.cs,36,131,183
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\ManagedCefBrowserAdapter.cpp,41,17,182
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\es\System.Reflection.Emit.Lightweight.xml,0,0,182
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\ClientAdapter.h,35,22,181
XML,..\..\dev\winforms\pie\packages\Baseclass.Contrib.Nuget.Output.2.0.0\build\net40\Baseclass.Contrib.Nuget.Output.targets,22,28,177
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\System.Reflection.Emit.Lightweight.xml,0,0,177
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\de\System.Reflection.Emit.Lightweight.xml,0,0,177
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\it\System.Reflection.Emit.Lightweight.xml,0,0,177
XML,..\..\dev\winforms\pie\packages\System.CodeDom.7.0.0\lib\net6.0\System.CodeDom.xml,0,0,176
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\CefSettingsBase.h,37,185,174
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\RequestContext.cs,39,44,174
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.BrowserSubprocess.Core\Serialization\V8Serialization.cpp,21,9,173
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\RequestContext.cpp,74,5,172
XML,..\..\dev\winforms\pie\packages\System.Reflection.Emit.Lightweight.4.7.0\ref\netstandard1.0\ru\System.Reflection.Emit.Lightweight.xml,0,0,171
C#,..\..\dev\winforms\pie\Forms\CodeTemplates\CodeTemplatesForm.cs,33,28,166
C#,..\..\dev\winforms\pie\Forms\Databases\DatabasesForm.cs,44,24,166
XML,..\..\dev\winforms\pie\packages\System.Threading.Tasks.Extensions.4.5.4\lib\portable-net45+win8+wp8+wpa81\System.Threading.Tasks.Extensions.xml,1,0,165
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefResponseWrapper.h,39,4,164
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\RenderClientAdapter.h,43,44,164
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefSharpApp.h,37,16,163
XML,..\..\dev\winforms\pie\packages\System.Security.Permissions.7.0.0\lib\netstandard2.0\System.Security.Permissions.xml,3,0,163
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\BrowserSettings.cs,34,45,162
C#,..\..\dev\winforms\pie\Services\DatabaseService.cs,27,28,158
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Request.cpp,52,3,158
C#,..\..\dev\winforms\pie\packages\CefSharp.WinForms.116.0.150\src\CefSharp.WinForms\Handler\LifeSpanHandler.cs,44,128,158
DOS Batch,..\..\dev\winforms\pie\packages\ConEmu.Core.21.9.5\Tools\ConEmu\GitShowBranch.cmd,34,28,156
XML,..\..\dev\winforms\pie\packages\System.Runtime.Caching.7.0.0\runtimes\win\lib\net6.0\System.Runtime.Caching.xml,0,0,156
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefBrowserWrapper.cpp,42,77,153
C#,..\..\dev\winforms\pie\Forms\BuildCommands\BuildCommandsForm.cs,39,24,151
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\WebBrowserExtensionsEx.cs,42,76,151
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\CefCustomScheme.cs,21,97,151
C# Designer,..\..\dev\winforms\pie\Forms\BuildCommands\BuildCommandsForm.Designer.cs,5,44,150
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\DependencyChecker.cs,33,84,145
XML,..\..\dev\winforms\pie\packages\System.Runtime.Caching.7.0.0\lib\net6.0\System.Runtime.Caching.xml,0,0,145
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\PostData.h,47,53,143
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\RequestContextExtensions.cs,38,128,143
XML,..\..\dev\winforms\pie\packages\System.Threading.AccessControl.7.0.0\lib\net6.0\System.Threading.AccessControl.xml,0,0,142
C#,..\..\dev\winforms\pie\Forms\Theme\DesignerForm.cs,28,23,141
XML,..\..\dev\winforms\pie\packages\System.IO.Ports.7.0.0\lib\net7.0\System.IO.Ports.xml,0,0,140
XML,..\..\dev\winforms\pie\packages\System.ServiceModel.Syndication.7.0.0\lib\net462\System.ServiceModel.Syndication.xml,3,0,139
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.BrowserSubprocess.Core\Wrapper\Frame.cpp,40,112,138
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\Lagacy\ResourceHandler.cs,43,87,136
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\SchemeHandler\OwinResourceHandler.cs,28,62,135
C#,..\..\dev\winforms\pie\packages\CefSharp.WinForms.116.0.150\src\CefSharp.WinForms\Host\ChromiumHostControl.cs,29,154,131
XML,..\..\dev\winforms\pie\packages\System.Diagnostics.EventLog.7.0.0\lib\net7.0\System.Diagnostics.EventLog.xml,0,0,131
XML,..\..\dev\winforms\pie\packages\System.Reflection.Context.7.0.0\lib\net6.0\System.Reflection.Context.xml,0,0,130
C# Designer,..\..\dev\winforms\pie\Forms\BuildCommands\AddBuildCommandForm.Designer.cs,6,44,129
C#,..\..\dev\winforms\pie\packages\CefSharp.WinForms.116.0.150\src\CefSharp.WinForms\Host\ChromiumHostControlBase.cs,24,69,129
C# Designer,..\..\dev\winforms\pie\Forms\Git\GitSettingsForm.Designer.cs,6,44,128
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\Internals\ConcurrentMethodRunnerQueue.cs,21,30,127
XML,..\..\dev\winforms\pie\packages\Microsoft.Bcl.AsyncInterfaces.9.0.0\lib\netstandard2.1\Microsoft.Bcl.AsyncInterfaces.xml,0,0,124
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\Internals\CefThread.cs,34,68,123
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefBrowserHostWrapper.h,45,10,121
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\ManagedCefBrowserAdapter.h,27,7,121
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\RequestContext.h,45,234,120
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.BrowserSubprocess.Core\Wrapper\Browser.cpp,30,77,119
XML,..\..\dev\winforms\pie\packages\System.ServiceModel.Syndication.7.0.0\lib\net7.0\System.ServiceModel.Syndication.xml,0,0,119
C/C++ Header,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\CefImageWrapper.h,44,61,117
C++,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core.Runtime\Internals\JavascriptCallbackProxy.cpp,24,5,117
Markdown,..\..\dev\winforms\pie\packages\Markdig.0.33.0\readme.md,50,0,117
C# Designer,..\..\dev\winforms\pie\Forms\Databases\DatabasesForm.Designer.cs,6,35,116
C# Designer,..\..\dev\winforms\pie\Forms\Notifications\NotificationFatalForm.Designer.cs,6,29,116
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp.Core\RequestContextBuilder.cs,35,81,116
C#,..\..\dev\winforms\pie\Forms\Git\GitCloneForm.cs,26,28,115
C#,..\..\dev\winforms\pie\packages\CefSharp.Common.116.0.150\src\CefSharp\ModelBinding\DefaultBinder.cs,30,56,115
Text,..\..\dev\winforms\pie\packages\ConEmu.Control.WinForms.1.21.9.5\license\license.txt,19,0,114
Text,..\..\dev\winforms\pie\packages\ConEmu.Core.21.9.5\license\license.txt,19,0,114
XML,..\..\dev\winforms\pie\packages\System.ServiceProcess.ServiceController.7.0.0\lib\net7.0\System.ServiceProcess.ServiceController.xml,0,0,113
C# Designer,..\..\dev\winforms\pie\Forms\Other\AboutForm.Designer.cs,5,35,112
